x,y,objectid,cat1,cat2,name,city,state,post_id,zip,latitude,longitude,date_updated,point_x,point_y,program_type
-118.213188356097,33.8965269575714,63823,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Compton Mental Health Center,Compton,CA,70857,90221,33.89652699,-118.2131883,2010/11/01 11:50:56+00,6496972.86551373,1784792.86933932,General Mental Health Program
-118.400193055875,34.0622709666078,62884,Health and Mental Health,Mental Health Programs,Chicago School Of Professional Psychology Counseling Center - Orange County,Irvine,CA,70451,90212,34.062271,-118.400193,2010/11/01 11:50:56+00,6440461.85747297,1845283.29297765,General Mental Health Program
-118.452529966376,34.0526682769666,1071,Health and Mental Health,Mental Health Programs,Veterans Administration Greater Los Angeles Healthcare System - West Los Angeles,Los Angeles,CA,1135,90073,34.05266831,-118.45252991,2016/01/29 11:29:36+00,6424594.6818583,1841855.9602654,General Mental Health Program
-118.415269055811,34.0476129669443,968,Health and Mental Health,Mental Health Programs,Belmar Child And Family Center,Los Angeles,CA,1082,90064,34.047613,-118.415269,2013/06/01 11:50:56+00,6435873.70129497,1839967.52965906,General Mental Health Program
-118.437389356095,34.0402794166027,62598,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Edmund D. Edelman Westside Mental Health Center,Los Angeles,CA,70295,90064,34.04027945,-118.4373893,2010/11/01 11:50:56+00,6429161.27016605,1837327.15272197,General Mental Health Program
-118.178423756232,34.0373764567479,904,Health and Mental Health,Mental Health Programs,Alzheimer's Association - Greater East Los Angeles Service Center,Los Angeles,CA,1064,90063,34.03737649,-118.1784237,2013/06/01 11:50:56+00,6507614.04797147,1836030.38858323,General Mental Health Program
-118.309062556391,34.0151248669012,61828,Health and Mental Health,Mental Health Programs,Portals Community Connections,Los Angeles,CA,68286,90062,34.0151249,-118.3090625,2013/08/21 14:14:45+00,6468010.1580193,1828028.60274956,General Mental Health Program
-118.265498356581,33.9183030670535,207,Health and Mental Health,Mental Health Programs,View Heights Convalescent Hospital,Los Angeles,CA,654,90061,33.9183031,-118.2654983,2013/05/28 15:18:27+00,6481119.01697214,1792755.47086814,General Mental Health Program
-118.242830355744,33.9241646868837,62765,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Augustus F. Hawkins Family Mental Health Center,Los Angeles,CA,70381,90059,33.92416472,-118.2428303,2010/11/01 11:50:56+00,6488001.55340388,1794871.25141348,General Mental Health Program
-118.254372056284,33.9246542469611,849,Health and Mental Health,Mental Health Programs,Mental Health America Of Los Angeles - Project Return Peer Support Network - Pearl Ella Johnson Wellness Center,Los Angeles,CA,1029,90059,33.92465428,-118.254372,2013/06/01 11:50:56+00,6484500.54170513,1795058.07256214,General Mental Health Program
-118.241751056674,33.9239728669644,65737,Health and Mental Health,Mental Health Programs,Augustus Hawkins Mental Health Center,Los Angeles,VA,72048,90059,33.9239729,-118.241751,2013/12/18 10:02:49+00,6488328.81784122,1794800.6547699,General Mental Health Program
-118.239431056153,34.0149419665211,1184,Health and Mental Health,Mental Health Programs,California State Department Of Corrections And Rehabilitation - Division Of Adult Parole Operations - Outpatient Clinic,Los Angeles,CA,1219,90058,34.014942,-118.239431,2013/06/01 11:50:56+00,6489111.50525223,1827904.47012381,General Mental Health Program
-118.309062556391,34.0151248669012,65757,Health and Mental Health,Mental Health Programs,Pacific Clinics/Portals,Los Angeles,CA,72076,90052,34.0151249,-118.3090625,2013/09/11 08:46:40+00,6468010.1580193,1828028.60274956,General Mental Health Program
-118.459663155851,34.0657991164825,65281,Health and Mental Health,Mental Health Programs,Personal Growth Institute - West Los Angeles,Los Angeles,CA,71650,90049,34.06579915,-118.4596631,2010/11/01 11:50:56+00,6422455.83738272,1846644.28074123,General Mental Health Program
-118.367959156042,34.0639135172044,1079,Health and Mental Health,Mental Health Programs,Los Angeles Therapy Center And Associates,Los Angeles,CA,1140,90048,34.06391355,-118.3679591,2013/06/01 11:50:56+00,6450226.84384847,1845843.74133182,General Mental Health Program
-118.380830356463,34.0751987467355,1726,Health and Mental Health,Mental Health Programs,Teen Line,Los Angeles,CA,1898,90048,34.07519878,-118.3808303,2013/05/28 15:00:34+00,6446344.13146955,1849965.1428659,General Mental Health Program
-118.310283156015,33.9284297669713,144,Health and Mental Health,Mental Health Programs,Shields For Families Inc. - Tamar Village,Los Angeles,CA,619,90047,33.9284298,-118.3102831,2016/05/16 08:38:19+00,6467542.8715523,1796479.70390522,General Mental Health Program
-118.254735455844,33.9456783670196,65763,Health and Mental Health,Mental Health Programs,NAMI (National Alliance for the Mentally Ill) – South Central Los Angeles,Los Angelels,CA,72117,90047,33.9456784,-118.2547354,2013/09/11 09:48:03+00,6484409.68558763,1802709.47228555,General Mental Health Program
-118.345351355784,34.1037573969935,62663,Health and Mental Health,Mental Health Programs,Aviva Family And Children's Services,Los Angeles,CA,70332,90046,34.10375743,-118.3453513,2010/11/01 11:50:56+00,6457123.84022506,1860319.30391607,General Mental Health Program
-118.38626405593,33.9464693165285,65317,Health and Mental Health,Mental Health Programs,National Veterans Foundation,Los Angeles,CA,71668,90045,33.94646935,-118.386264,2010/11/01 11:50:56+00,6444518.64069797,1803124.50918515,General Mental Health Program
-118.291926055854,33.9626736670565,61832,Health and Mental Health,Mental Health Programs,"Exodus Recovery Inc.,",Los Angeles,CA,68291,90044,33.9626737,-118.291926,2013/09/11 08:43:54+00,6473147.8564053,1808925.07665223,General Mental Health Program
-118.332012955961,34.0033227471676,62914,Health and Mental Health,Mental Health Programs,Los Angeles Child Guidance Clinic - Leimert Park Site,Los Angeles,CA,70459,90043,34.00332278,-118.3320129,2013/08/13 09:58:35+00,6461040.96788947,1823755.77369681,General Mental Health Program
-118.184270656514,34.1043290670311,62437,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Northeast Los Angeles,Los Angeles,CA,70224,90042,34.1043291,-118.1842706,2010/11/01 11:50:56+00,6505887.30503389,1860398.88118473,General Mental Health Program
-118.181761056888,34.1136389668717,256,Health and Mental Health,Mental Health Programs,Dignity Los Angeles,Los Angeles,CA,678,90042,34.113639,-118.181761,2017/10/31 16:51:51+00,6506653.14503764,1863785.5384534,General Mental Health Program
-118.169741656815,34.0117399665868,338,Health and Mental Health,Mental Health Programs,Dorothy Kirby Center Mental Health Unit,Commerce,CA,746,90040,34.01174,-118.1697416,2010/11/01 19:50:56+00,6510228.67036688,1826696.21565056,General Mental Health Program
-118.149290136091,33.9970866674921,851,Health and Mental Health,Mental Health Programs,Project Return Peer Support Network,City Of Commerce,CA,1030,90040,33.9970867,-118.14929008,2013/05/29 14:32:33+00,6516418.75575572,1821353.75126989,General Mental Health Program
-118.260720956915,34.1004053069463,65016,Health and Mental Health,Mental Health Programs,Los Angeles Therapy Center And Associates - Silverlake Blvd.,Los Angeles,CA,71548,90039,34.10040534,-118.2607209,2010/11/01 11:50:56+00,6482740.35067172,1859022.18315072,General Mental Health Program
-118.326463756029,34.0932569569638,62716,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health - Hollywood Mental Health Center,Los Angeles,CA,70349,90038,34.09325699,-118.3264637,2010/11/01 11:50:56+00,6462829.15821072,1856478.90969397,General Mental Health Program
-118.290803486336,33.9948072472266,61840,Health and Mental Health,Mental Health Programs,OASIS House,Los Angeles ,CA,68296,90037,33.99480728,-118.29080343,2013/09/10 16:01:22+00,6473522.09023689,1820618.12675689,General Mental Health Program
-118.287254356283,33.9902033067705,62401,Health and Mental Health,Mental Health Programs,St. John's Well Child And Family Center - Dr. Louis C. Frayser Community Clinic,Los Angeles,CA,70213,90037,33.99020334,-118.2872543,2015/03/11 11:23:20+00,6474593.11040455,1818939.5710589,General Mental Health Program
-118.357882056364,34.0624459668127,909,Health and Mental Health,Mental Health Programs,Alzheimer's Association - California Southland Chapter,Los Angeles,CA,1066,90036,34.062446,-118.357882,2017/10/16 16:30:23+00,6453276.97259071,1845298.65547973,General Mental Health Program
-118.386155455709,34.0474915471576,1095,Health and Mental Health,Mental Health Programs,Alcott Center For Mental Health Services - Graduate House,Los Angeles,CA,1147,90035,34.04749158,-118.3861554,2013/06/01 11:50:56+00,6444692.81259371,1839888.18500148,General Mental Health Program
-118.376717556044,34.0570138163869,64215,Health and Mental Health,Mental Health Programs,"Behavioral Management Group, Inc. - Los Angeles Office",Los Angeles,CA,71055,90035,34.05701385,-118.3767175,2010/11/01 11:50:56+00,6447564.79602297,1843342.65053348,General Mental Health Program
-118.386600055995,34.0442239670392,1096,Health and Mental Health,Mental Health Programs,Alcott Center For Mental Health Services - The Plaza,Los Angeles,CA,1148,90034,34.044224,-118.3866,2013/06/01 11:50:56+00,6444553.55762288,1838699.57517397,General Mental Health Program
-118.210081556032,34.0578196466031,62768,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Health Services - Los Angeles County And Usc Healthcare Network - Adult Psychiatric Outpatient,Los Angeles,CA,70384,90033,34.05781968,-118.2100815,2010/11/01 11:50:56+00,6498038.37847455,1843488.58331248,General Mental Health Program
-118.208452056644,34.0572429669343,159,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Health Services - Los Angeles County And Usc Healthcare Network - Psychiatric Emergency Unit,Los Angeles,CA,626,90033,34.057243,-118.208452,2013/06/01 11:50:56+00,6498531.5044568,1843277.69134581,General Mental Health Program
-118.205327055951,34.0596668272994,1187,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Health Services - Los Angeles County And Usc Healthcare Network - Child / Adolescent Psychiatry - Outpatient,Los Angeles,CA,1221,90033,34.05966686,-118.205327,2013/06/01 11:50:56+00,6499479.84836064,1844157.83098973,General Mental Health Program
-118.208805956227,34.0603983365469,334,Health and Mental Health,Mental Health Programs,Psychiatric Emergency Services,Los Angeles,CA,742,90033,34.06039837,-118.2088059,2010/11/01 19:50:56+00,6498426.69593939,1844426.21135847,General Mental Health Program
-118.207859056513,34.0609229670756,1465,Health and Mental Health,Mental Health Programs,Archdiocese Of Los Angeles - Hiv/Aids Ministry,Los Angeles,CA,1329,90033,34.060923,-118.207859,2013/06/01 11:50:56+00,6498713.88959073,1844616.53971797,General Mental Health Program
-118.215772056123,34.0666594771745,339,Health and Mental Health,Mental Health Programs,Countywide Resource Management,Los Angeles,CA,750,90031,34.06665951,-118.215772,2010/11/01 19:50:56+00,6496321.68112056,1846709.21171373,General Mental Health Program
-118.205327055951,34.0596668272994,281,Health and Mental Health,Mental Health Programs,Violence Intervention Program - Community-Based Assessment And Treatment Center,Los Angeles,CA,696,90031,34.05966686,-118.205327,2013/06/01 11:50:56+00,6499479.84836064,1844157.83098973,General Mental Health Program
-118.203836655993,34.0760514365031,62410,Health and Mental Health,Mental Health Programs,St. John's Well Child And Family Center - Lincoln Heights Clinic At Lincoln High School,Los Angeles,CA,70214,90031,34.07605147,-118.2038366,2010/11/01 11:50:56+00,6499943.35891655,1850119.57365939,General Mental Health Program
-118.211629756339,34.0632171668743,64249,Health and Mental Health,Mental Health Programs,Violence Intervention Program - Community Mental Health Center,Los Angeles,CA,71067,90031,34.0632172,-118.2116297,2010/11/01 11:50:56+00,6497573.57756689,1845453.82446073,General Mental Health Program
-118.29844495595,34.0978791765323,65050,Health and Mental Health,Mental Health Programs,Los Angeles County Department Of Mental Health -  Hollywood Mental Health Center - Wellness Center,Los Angeles,CA,71560,90027,34.09787921,-118.2984449,2010/11/01 11:50:56+00,6471317.18585405,1858134.64588381,General Mental Health Program
-118.258507356557,34.06053283713,62948,Health and Mental Health,Mental Health Programs,Hillsides Community Center,Los Angeles,CA,70471,90026,34.06053287,-118.2585073,2010/11/01 11:50:56+00,6483373.17224072,1844510.15082315,General Mental Health Program
-118.278940656413,34.0716974571264,64236,Health and Mental Health,Mental Health Programs,Heritage Clinic - Los Angeles,Los Angeles,CA,71061,90026,34.07169749,-118.2789406,2010/11/01 11:50:56+00,6477195.58781114,1848589.70007873,General Mental Health Program
-118.278940656413,34.0716974571264,62698,Health and Mental Health,Mental Health Programs,St. Anne's Residential Facility,Los Angeles,CA,70344,90026,34.07169749,-118.2789406,2015/03/11 12:23:42+00,6477195.58781114,1848589.70007873,General Mental Health Program
-118.263459455926,34.0696603867803,64988,Health and Mental Health,Mental Health Programs,Silver Lake Medical Center,Los Angeles,CA,71542,90026,34.06966042,-118.2634594,2016/02/05 10:25:53+00,6481881.98099738,1847835.72455256,General Mental Health Program
-118.259793055823,34.0772919664136,199,Health and Mental Health,Mental Health Programs,El Centro Del Pueblo,Los Angeles,CA,649,90026,34.077292,-118.259793,2013/06/01 11:50:56+00,6482999.52108514,1850610.10286206,General Mental Health Program
-118.25580705585,34.0850949665844,161,Health and Mental Health,Mental Health Programs,Gateways Hospital And Mental Health Center - Residential Reentry Center,Los Angeles,CA,628,90026,34.085095,-118.255807,2013/06/01 11:50:56+00,6484213.78998205,1853446.65788448,General Mental Health Program
-118.256590856375,34.0844862166668,62434,Health and Mental Health,Mental Health Programs,Gateways Hospital And Mental Health Center,Los Angeles,CA,70223,90026,34.08448625,-118.2565908,2010/11/01 11:50:56+00,6483975.8957728,1853225.72788015,General Mental Health Program
